zip,leaid
99574,0200800
99929,0200810
99929,0200810
99929,0200810
99689,0200840
99689,0200840
99720,0200862
99726,0200862
99745,0200862
99746,0200862
99748,0200862
99754,0200862
99756,0200862
99578,0200862
99765,0200862
99768,0200862
99708,0200862
99801,0200863
85331,0400001
85331,0400001
85331,0400001
85331,0400001
86323,0400003
86323,0400003
86323,0400003
86324,0400004
85348,0400005
87420,0400007
86034,0400008
85247,0400009
85634,0400010
85941,0400011
85011,0400012
86045,0400013
86503,0400014
86021,0400021
86021,0400021
86021,0400021
85940,0400022
86510,0400023
86510,0400023
86510,0400023
85928,0400026
85928,0400026
85928,0400026
86440,0400082
86442,0400082
85323,0400450
85320,0400480
85321,0400520
85321,0400520
85031,0400600
85301,0400600
85019,0400600
85017,0400600
85017,0400600
85015,0400600
85019,0400600
85015,0400600
85017,0400600
85019,0400600
85017,0400600
85920,0400630
85705,0400680
85738,0400680
85704,0400680
85705,0400680
85719,0400680
85705,0400680
85705,0400680
85704,0400680
85704,0400680
85705,0400680
85704,0400680
85705,0400680
85704,0400680
85737,0400680
85704,0400680
85719,0400680
85704,0400680
85704,0400680
85356,0400720
85608,0400750
85220,0400790
85220,0400790
85220,0400790
85220,0400790
85219,0400790
85219,0400790
85322,0400840
85625,0400870
86320,0400910
86320,0400910
85323,0400960
85323,0400960
85323,0400960
85338,0400960
85323,0400960
86321,0401000
86321,0401000
85008,0401050
85008,0401050
85008,0401050
85008,0401050
85008,0401050
86335,0401080
85602,0401110
85602,0401110
85602,0401140
85348,0401160
85603,0401180
85603,0401180
85603,0401180
85922,0401230
85643,0401260
85325,0401290
85605,0401330
85605,0401330
85326,0401380
85326,0401410
85635,0401460
85635,0401460
85635,0401460
85635,0401460
85635,0401460
85635,0401460
85635,0401460
85635,0401460
85635,0401460
86442,0401500
86442,0401500
86442,0401500
86442,0401500
86322,0401600
86322,0401600
86322,0401600
85324,0401650
85324,0401650
85031,0401680
85033,0401680
85031,0401680
85033,0401680
85033,0401680
85033,0401680
85031,0401680
85033,0401680
85033,0401680
85031,0401680
85031,0401680
85035,0401680
85035,0401680
85033,0401680
85033,0401680
85035,0401680
85033,0401680
85033,0401680
85222,0401710
85222,0401710
85222,0401710
85222,0401710
85222,0401710
85222,0401710
85222,0401710
85222,0401710
85222,0401740
85222,0401740
85718,0401760
85718,0401760
85718,0401760
85718,0401760
85715,0401760
85715,0401760
85718,0401760
86034,0401810
86034,0401810
85342,0401830
85224,0401870
85224,0401870
85224,0401870
85224,0401870
